paper_id,zotero_key,item_type,title,pub_year,doi,url,author_list,n_authors
wls_zotero_WGBGUZVI,WGBGUZVI,journalArticle,Finding the Nuance in Eldercare Measurement: Latent Profiles of Eldercare Characteristics,2019,10.1007/s10869-019-09616-z,NA,Bramble RJ|Duerk EK|Baltes BB,3
wls_zotero_RFU63DQX,RFU63DQX,journalArticle,Financial Reciprocity and Elder Care: Interdependent Resource Transfers,2006,10.1007/s10834-006-9028-5,NA,Koh SK|MacDonald M,2
wls_zotero_QZT5T62T,QZT5T62T,journalArticle,"Fertility Outcomes, Heritability and Genomic Associations of In-Group Preference and In-Group Marriage",2021,10.1017/thg.2021.48,NA,Fieder M|Huber S,2
wls_zotero_299SXLRR,299SXLRR,bookSection,Feeling Good by Doing Good: Health Consequences of Social Service,2005,NA,NA,Piliavin JA,1
wls_zotero_A9ER35B7,A9ER35B7,bookSection,Family Turning-points and Career Transitions at Midlife,2001,NA,NA,Carr D|Sheridan J,2
wls_zotero_7HSEQPXM,7HSEQPXM,thesis,Family Effects on the Returns to Schooling: Theory and Estimation,1983,NA,NA,Mossel PA,1
wls_zotero_UQL6GRQB,UQL6GRQB,journalArticle,"Family Effects in Simple-Models of Education, Occupational-Status, and Earnings - Findings from the Wisconsin and Kalamazoo Studies",1986,Doi 10.1086/298122,NA,Hauser RM|Sewell WH,2
wls_zotero_CUQTSX25,CUQTSX25,journalArticle,Family Change and Time Allocation in American Families,2011,10.1177/0002716211413731,NA,Bianchi SM,1
wls_zotero_CDVG5WA6,CDVG5WA6,thesis,Families in the Process of Educational Attainment: Studies of Sibling Resemblance,1995,NA,NA,Kuo HHD,1
wls_zotero_ZZZRUP93,ZZZRUP93,thesis,Factors Associated with the Occupational Choices of Young Men,1967,NA,NA,Cook WR,1
wls_zotero_CXR5BCQN,CXR5BCQN,journalArticle,Factors Associated with Participation in the Collection of Saliva Samples by Mail in a Survey of Older Adults,2017,10.1093/poq/nfw045,NA,Dykema J|DiLoreto K|Croes KD|Garbarski D|Beach J,5
wls_zotero_NBABE6PZ,NBABE6PZ,journalArticle,Facial Attractiveness and Lifetime Earnings: Evidence from a Cohort Study,2015,10.1162/REST_a_00435,NA,Scholz JK|Sicinski K,2
wls_zotero_25KBCP8L,25KBCP8L,journalArticle,Extracurricular Involvement in High School and Later-Life Participation in Voluntary Associations,2018,10.1093/geronb/gbw168,NA,Greenfield EA|Moorman SM,2
wls_zotero_WIFK43DV,WIFK43DV,journalArticle,Factors Predictive of Midlife Occupational Attainment And Psychological Well-being in Adults With Mild Intellectual Deficits,2009,NA,NA,Marsha M. Seltzer|Frank J. Floyd|Jan S. Greenberg|Jinkuk Hong|Julie L. Taylor|Heather Doescher,6
wls_zotero_285ZBXLP,285ZBXLP,thesis,Facing End-of-Life Together: Marital Relationship Quality and End-of-Life Health Care Preferences,2009,NA,NA,Sara Moorman,1
wls_zotero_7CMBA8LE,7CMBA8LE,journalArticle,"Expressions of positive emotion in photographs, personality, and later-life marital and health outcomes",2007,10.1016/j.jrp.2006.05.006,NA,Freese J|Meland S|Irwin W,3
wls_zotero_FX86Q7ZF,FX86Q7ZF,journalArticle,Exploring the impact of male and female facial attractiveness on occupational prestige,2013,10.1016/j.rssm.2012.10.003,NA,Sala E|Terraneo M|Lucchini M|Knies G,4
wls_zotero_L8LLVGGB,L8LLVGGB,book,Explorations into the College Plans and Experiences of High School Graduates: A State-Wide Inquiry,1959,NA,NA,Little JK,1
wls_zotero_9P8AB62U,9P8AB62U,journalArticle,Evidence that natural vs synthetic steroid hormones bind to physicochemically distinct cellular receptors,1976,10.1016/0006-291x(76)90875-5,NA,Agarwal MK,1
wls_zotero_6IB9NU72,6IB9NU72,journalArticle,Explaining the gender wealth gap,2013,10.1007/s13524-012-0182-0,NA,Ruel E|Hauser RM,2
wls_zotero_BIGT9TYY,BIGT9TYY,bookSection,Experiencing Loss: Widowhood and Death,2007,NA,NA,Carr D,1
wls_zotero_TB9NCUS6,TB9NCUS6,journalArticle,"Experience with dipivalyl epinephrine. Its effectiveness, alone or in combination, and its side effects",1983,10.1111/j.1442-9071.1983.tb01071.x,NA,Cebon L|West RH|Gillies WE,3
wls_zotero_MVSQRUEB,MVSQRUEB,journalArticle,Evidence for the Scarr-Rowe Effect on Genetic Expressivity in a Large U.S. Sample,2018,10.1017/thg.2018.63,NA,Woodley Of Menie MA|Pallesen J|Sarraf MA,3
wls_zotero_T9QNQGRJ,T9QNQGRJ,bookSection,Estimating Two-Sided Logit Models,1998,NA,NA,Logan JA,1
wls_zotero_J9M9RCBQ,J9M9RCBQ,journalArticle,Estimating the effect of personality on male and female earnings,2006,Doi 10.1177/001979390606000101,NA,Mueller G|Plug E,2
wls_zotero_2GATTSCJ,2GATTSCJ,journalArticle,Estimating the effect of mother's schooling on children's schooling using a sample of adoptees,2004,Doi 10.1257/000282804322970850,NA,Plug E,1
wls_zotero_SBAC2T9Y,SBAC2T9Y,journalArticle,Estimating intergenerational schooling mobility on censored samples: consequences and remedies,2011,10.1002/jae.1123,NA,De Haan M|Plug E,2
wls_zotero_5I43IJCV,5I43IJCV,preprint,Estimates of the Effect of Parents' Schooling on Children's Schooling Using Censored and Uncensored Samples,2006,NA,NA,de Haan M|Plug E,2
wls_zotero_59YDU99H,59YDU99H,journalArticle,Evaluating the Respecting Choices® Advance Care Planning Program: An Indirect Assessment Using the Wisconsin Longitudinal Study,2012,NA,NA,Sara M. Moorman|Deborah Carr|Karin T. Kirchhoff|Bernard J. Hammes,4
wls_zotero_3TGGH64V,3TGGH64V,journalArticle,Ethnic Identity and Genome Wide Runs of Homozygosity,2021,10.1007/s10519-021-10053-z,NA,Fieder M|Mitchell BL|Gordon S|Huber S|Martin NG,5
wls_zotero_LKSK8LKU,LKSK8LKU,journalArticle,Estimating the parental age effect on intelligence with controlling for confounding effects from genotypic differences,2023,10.1016/j.paid.2023.112137,NA,Wang M,1
wls_zotero_H7SXHJAZ,H7SXHJAZ,preprint,Estimating Intergenerational Schooling Mobility on Censored Samples: Consequences and Remedies,2007,NA,NA,de Haan M|Plug E,2
wls_zotero_X4K2V9KR,X4K2V9KR,thesis,Essays in Environmental Economics and the Economics of Higher Education,2015,NA,NA,Roush J,1
wls_zotero_U7K8NLS9,U7K8NLS9,bookSection,Erratum: The Treatment of Unobservable Variables in Path Analysis,1975,NA,NA,Hauser RM|Goldberger AS,2
wls_zotero_3RB8P9VV,3RB8P9VV,thesis,Essays on Three Bayesian Prior Distribution,2009,NA,NA,Lane Burgette,1
wls_zotero_HL4468TH,HL4468TH,thesis,Essays on Human Capital Accumulation in the Presence of Social Influences,2016,NA,NA,Lewis-Faupel SC,1
wls_zotero_WRQMSIHK,WRQMSIHK,thesis,Essays On Beauty And Economic Success,2009,NA,NA,Kamil Sicinski,1
wls_zotero_7W7N4MIH,7W7N4MIH,thesis,Essays in Intergenerational Mobility,2017,NA,NA,Tan TK,1
wls_zotero_P9AWT9SP,P9AWT9SP,thesis,"Essays in Applied Economics: Understanding Socio-Economic Status and Pay, Height, and Housing Prices",2008,NA,NA,Climent Quintana-Domeque,1
wls_zotero_X4BX2GMZ,X4BX2GMZ,journalArticle,Essay Review of Turner's 'The Social Context of Ambition',1966,NA,NA,Sewell WH,1
wls_zotero_V394WNWT,V394WNWT,journalArticle,Error-Free Milestones in Error Prone Measurements,2009,10.1214/08-AOAS233,NA,Small DS|Rosenbaum PR,2
wls_zotero_K8P9XGRR,K8P9XGRR,thesis,Enduring Effects of Job Displacement on Career Outcomes,2004,NA,NA,Brand J,1
wls_zotero_G8U2Y2VM,G8U2Y2VM,journalArticle,End-of-life planning in a family context: does relationship quality affect whether (and with whom) older adults plan?,2013,10.1093/geronb/gbt034,NA,Carr D|Moorman SM|Boerner K,3
wls_zotero_DUDD9YQ9,DUDD9YQ9,thesis,"Empirical Construction of Work Orientations: Connections to workers' attitudes, perceptions, and behaviors",2007,NA,NA,Bradley SF,1
wls_zotero_ZXXNQ2QD,ZXXNQ2QD,bookSection,Elective Affinities and Uninvited Agonies: Mapping Emotion with Significant Others onto Health,2001,NA,NA,Ryff CD|Singer BH|Wing E|Love GD,4
wls_zotero_2Y9Y27DC,2Y9Y27DC,journalArticle,Elder Mistreatment and Psychological Well-Being among Older Americans,2020,10.3390/ijerph17207525,NA,Berkowsky RW,1
wls_zotero_NV7K7RUR,NV7K7RUR,journalArticle,End-of-Life Treatment Preferences Among Older Adults: An Assessment of Psychosocial Influences,2009,10.1111/j.1573-7861.2009.01135.x,NA,Carr D|Moorman SM,2
wls_zotero_62TY24DC,62TY24DC,journalArticle,End-of-life health care planning among young-old adults: an assessment of psychosocial influences,2007,10.1093/geronb/62.2.s135,NA,Carr D|Khodyakov D,2
wls_zotero_JWEMLVZX,JWEMLVZX,journalArticle,"Empty Nest Status, Marital Closeness, and Perceived Health: Testing Couples' Direct and Moderated Associations with an Actor-Partner Interdependence Model",2022,Artn 10664807211027287 10.1177/10664807211027287,NA,Tracy EL|Putney JM|Papp LM,3
wls_zotero_FU58ZFRS,FU58ZFRS,journalArticle,Employment and retirement status of older cancer survivors compared to non-cancer siblings,2013,10.3233/WOR-131680,NA,Sesto ME|Faatin M|Wang S|Tevaarwerk AJ|Wiegmann DA,5
wls_zotero_HBI786BH,HBI786BH,thesis,Empirical Categorizations of Social Trajetories: A sequential view on the life course,2007,NA,NA,Gauthier JA,1
wls_zotero_29VWTVZE,29VWTVZE,journalArticle,Effects of parenting adults with disabilities on later-life health: The role of intergenerational ambivalence,2020,10.1037/pag0000413,NA,Namkung EH|Greenberg JS|Mailick MR|Floyd FJ,4
wls_zotero_FY4S36L9,FY4S36L9,journalArticle,Effects of parental socio-economic conditions on facial attractiveness,2014,NA,NA,Huber S|Fieder M,2
wls_zotero_SNW7LG5G,SNW7LG5G,preprint,Effects of Job Displacement on Social Participation: Findings over the Life Course of a Cohort of Joiners,2007,NA,NA,Brand JE|Burgard SA,2
wls_zotero_9AQYKWNH,9AQYKWNH,journalArticle,Educational Stratification in the United States,1970,NA,NA,Hauser RM,1
wls_zotero_S2AREW5R,S2AREW5R,thesis,Educational Aspirations and Parental Stress on College: A Republican Study,1964,NA,NA,Townsend A,1
wls_zotero_X4KQULNF,X4KQULNF,journalArticle,Effects of physical attractiveness on political beliefs,2017,10.1017/pls.2017.18,NA,Peterson RD|Palmer CL,2
wls_zotero_WHAEGENS,WHAEGENS,journalArticle,Effects of family background on social autonomy at midlife,2006,10.1016/j.ssresearch.2004.11.004,NA,Magee W,1
wls_zotero_NSS2U8R2,NSS2U8R2,journalArticle,Effect of childhood proximity to lead mining on late life cognition,2022,10.1016/j.ssmph.2022.101037,NA,Lee M|Lee H|Warren JR|Herd P,4
wls_zotero_QWNDVPGZ,QWNDVPGZ,journalArticle,Educational Inequalities in Health Behaviors at Midlife: Is There a Role for Early-life Cognition?,2015,10.1177/0022146515594188,NA,Clouston SA|Richards M|Cadar D|Hofer SM,4
wls_zotero_NM3N7LQT,NM3N7LQT,journalArticle,Educational Attainments of Children with Adopted Siblings,2021,10.1177/0192513x20984495,NA,Fletcher J|Greenberg J|Mailick M|Song J|Wolfe B,5
wls_zotero_89484Y86,89484Y86,book,"Education, Occupation, and Earnings: Achievement in the Early Career",1975,NA,NA,Sewell WH|Hauser RM,2
wls_zotero_J9MZ74SJ,J9MZ74SJ,journalArticle,"Education, early life, and political participation: New evidence from a sibling model",2020,10.1177/2053168020958319,NA,Burden BC|Herd P|Jones BM|Moynihan DP,4
wls_zotero_ZCFAQ3NZ,ZCFAQ3NZ,bookSection,Educational and Occupational Perspectives of Farm and Rural Youth,1965,NA,NA,Sewell WH|Haller AO,2
wls_zotero_QSCM5SJ3,QSCM5SJ3,thesis,"Educational Achievement: The Role of Siblings, Head Start, and Catholic Schools",2008,NA,NA,Kim Y,1
wls_zotero_HUF4KF6F,HUF4KF6F,report,"Education, Occupation and Earnings: Achievement in the Early Career",1974,NA,NA,Sewell WH|Hauser RM|Et al,3
wls_zotero_4N98Y2I5,4N98Y2I5,journalArticle,"Education, ability, and civic engagement in the contemporary United States",2000,DOI 10.1006/ssre.2000.0681,NA,Hauser SM,1
wls_zotero_29KKWEL2,29KKWEL2,journalArticle,Education and health in late-life among high school graduates: Cognitive versus psychological aspects of human capital,2010,10.1177/0022146510386796,NA,Herd P,1
wls_zotero_KQWSLT3E,KQWSLT3E,journalArticle,Economic implications of caregiving at midlife: comparing parents with and without children who have developmental disabilities,2004,10.1352/0047-6765(2004)42<413:EIOCAM>2.0.CO;2,NA,Parish SL|Seltzer MM|Greenberg JS|Floyd F,4
wls_zotero_QNY7PMDH,QNY7PMDH,journalArticle,"Earnings, relative income, and family formation",1981,NA,NA,MacDonald MM|Rindfuss RR,2
wls_zotero_YEIQTBWC,YEIQTBWC,journalArticle,Early-life socioeconomic status and physical activity in later life: evidence from structural equation models,2013,10.1177/0898264312468601,NA,Pudrovska T|Anishkin A,2
wls_zotero_BA4DVZ59,BA4DVZ59,journalArticle,Early-life socioeconomic status and mortality in later life: an integration of four life-course mechanisms,2014,10.1093/geronb/gbt122,NA,Pudrovska T|Anikputa B,2
wls_zotero_BTYZTSPM,BTYZTSPM,preprint,Early-Life Schooling and Cognition and Late-Life Financial Literacy in the Wisconsin Longitudinal Study,2010,NA,NA,Pamela Herd|Karen Holden,2
wls_zotero_MVRW6RLM,MVRW6RLM,preprint,"Early Life Conditions, Adult Disability and Mortality Among Aging Populations in Developing Countries",2011,NA,NA,Mary McEniry,1
wls_zotero_ZIGXW5NM,ZIGXW5NM,journalArticle,"Early-life socioeconomic status, adolescent cognitive ability, and cognition in late midlife: Evidence from the Wisconsin Longitudinal Study",2020,10.1016/j.socscimed.2019.112575,NA,Zhang Z|Liu H|Choi SW,3
wls_zotero_P3T6T55T,P3T6T55T,journalArticle,Early-Life Socioeconomic Status and the Prevalence of Breast Cancer in Later Life,2012,10.1177/0164027511415632,NA,Pudrovska T|Anishkin A|Shen Y,3
wls_zotero_R4T5HINL,R4T5HINL,journalArticle,Early-Life Socioeconomic Status and Mortality at Three Life Course Stages: An Increasing Within-Cohort Inequality,2014,10.1177/0022146514531986,NA,Pudrovska T,1
wls_zotero_RKRI4C7M,RKRI4C7M,journalArticle,Early-life social origins of later-life body weight: the role of socioeconomic status and health behaviors over the life course,2014,10.1016/j.ssresearch.2014.02.007,NA,Pudrovska T|Logan ES|Richman A,3
wls_zotero_QCDCQ39P,QCDCQ39P,journalArticle,Early-life correlates of later-life well-being: Evidence from the Wisconsin Longitudinal Study,2021,10.1016/j.jebo.2017.11.013,NA,Clark AE|Lee T,2
wls_zotero_FUP3HMCJ,FUP3HMCJ,preprint,Class Mobility and the Stratification of Opportunity Among Men in Four Western Nations,1997,NA,NA,Logan JA,1
wls_zotero_KUAZW8MT,KUAZW8MT,preprint,Choosing a Measure of Occupational Standing: How Useful are Composite Measures in Analyses of Gender Inequality in Occupational Attainment,1996,NA,NA,Warren JR|Sheridan JT|Hauser RM,3
wls_zotero_88IK9HHH,88IK9HHH,preprint,Does Type of College Attended Matter? Decomposing the College-Earnings Association,1982,NA,NA,Symonette HL,1
wls_zotero_I47XBYQ4,I47XBYQ4,preprint,"Does it Hurt to Care? Caregiving, Work and Family Conflict, and Midlife Well-Being",1995,NA,NA,Marks N,1
wls_zotero_87YID5XK,87YID5XK,preprint,Do Older Adults Know Their Spouses' End-of-Life Treatment Preferences? Evidence From the Wisconsin Longitudinal Study,2007,NA,NA,Moorman SM|Hauser RM|Carr DS,3
wls_zotero_Q932QXL6,Q932QXL6,preprint,College Effects on Educational and Occupational Attainments,1973,NA,NA,Alwin DF,1
wls_zotero_H5JMG5D3,H5JMG5D3,preprint,Cognitive Skills and Survey Nonresponse: Evidence from Two Longitudinal Studies,2006,NA,NA,Freese J,1
wls_zotero_3H7RD7WP,3H7RD7WP,preprint,Childhood Physical Abuse as a Fundamental Social Cause of Mid-Life Physical Health: Testing a Multi-Pathway Life Course Model,2004,NA,NA,Springer KW,1
wls_zotero_USJC896I,USJC896I,preprint,"Cognition, Personality, and Individual Response to Technological Change: The Case of the Internet Adoption",2006,NA,NA,Freese J|Rivas S,2
wls_zotero_VVWAAE69,VVWAAE69,journalArticle,Dynamic measures of primary and secondary school characteristics: Implications for school effects research,2009,10.1016/j.ssresearch.2008.11.002,NA,Halpern-Manners A|Warren JR|Brand JE,3
wls_zotero_MXI6V2M4,MXI6V2M4,bookSection,Doing Well by Doing Good: Benefits for the Benefactor,2003,NA,NA,Piliavin JA,1
wls_zotero_ZID7ZRC3,ZID7ZRC3,thesis,Does Type of College Attended Matter? Decomposing the College-Earnings Association,1981,NA,NA,Symonette H,1
wls_zotero_U4IQ5YIX,U4IQ5YIX,journalArticle,Does the Gender Composition of Sibships Affect Women's Educational Attainment?,1998,NA,NA,Hauser RM|Kuo HHD,2
wls_zotero_BXD9X5VZ,BXD9X5VZ,journalArticle,Does the CES-D Measure a Continuum From Depression to Happiness? Comparing Substantive and Artifactual Models,2010,NA,NA,Alex M. Wood|Peter J. Taylor|Stephen Joseph,3
wls_zotero_U86IN2SM,U86IN2SM,preprint,"Early Life Conditions and Health Disparities Among Aging Populations in Latin America, the Caribbean, Asia and Africa",2010,NA,NA,Mary McEniry,1
wls_zotero_CVWDNDH2,CVWDNDH2,journalArticle,"Early Incarceration, Marriage, and the Risk of Poverty Across the Life Course: Evidence from the Wisconsin Longitudinal Study",2021,10.1007/s42972-021-00043-0,NA,Kim J|Brake A,2
wls_zotero_9KQ773IU,9KQ773IU,journalArticle,Does Rural Living in Early Life Increase the Risk for Reduced Cognitive Functioning in Later Life?,2021,10.3233/JAD-210224,NA,Herd P|Sicinski K|Asthana S,3
wls_zotero_S38RALP9,S38RALP9,bookSection,Does Poverty in Adolescence Affect the Life Chances of High School Graduates?,1997,NA,NA,Hauser RM|Sweeney MM,2
wls_zotero_I4I86N9H,I4I86N9H,journalArticle,Does intergenerational mobility shape psychological distress? Sorokin revisited,2011,10.1016/j.rssm.2010.11.001,NA,Houle JN|Martin MA,2
wls_zotero_LBRER4ZS,LBRER4ZS,journalArticle,Do Spousal Discrepancies in Marital Quality Assessments Affect Psychological Adjustment to Widowhood?,2009,10.1111/j.1741-3737.2009.00615.x,NA,Carr D|Boerner K,2
wls_zotero_CPSXCRZZ,CPSXCRZZ,journalArticle,Does Psychological Well-Being Change With Age? Longitudinal Tests of Age Variations and Further Exploration of the Multidimensionality of Ryff's Model of Psychological Well-Being,2010,NA,NA,Kristen Springer|Tetyana Pudrovska|Robert M. Hauser,3
wls_zotero_ZGQMMQMU,ZGQMMQMU,journalArticle,Does participating in a long-term cohort study impact research subjects’ longevity? Experimental evidence from the Wisconsin Longitudinal Study,2022,10.1016/j.ssmph.2022.101233,NA,Warren JR|Halpern-Manners A|Helgertz J,3
wls_zotero_AISC7LRU,AISC7LRU,journalArticle,"Does It Hurt to Care? Caregiving, Work-Family Conflict, and Midlife Well-Being",1998,NA,NA,Marks NF,1
wls_zotero_BP79UGRT,BP79UGRT,journalArticle,Does Family Income Matter for Schooling Outcomes? Using Adoptees as a Natural Experiment,2005,NA,NA,Erik Plug|Wim Vijverberg,2
wls_zotero_8F39UX4Y,8F39UX4Y,thesis,Does Education Cause Better Health? Evidence from Sibling Data,2009,NA,NA,Yoad Shefi,1
wls_zotero_PUI3V5BJ,PUI3V5BJ,journalArticle,Do Personality Traits Moderate the Impact of Care Receipt on End-of-Life Care Planning?,2013,NA,NA,Ha JH|Pai M,2
wls_zotero_5UTKHJAC,5UTKHJAC,journalArticle,Do Older Adults Know Their Spouses' End-of-Life Treatment Preferences?,2009,NA,NA,Moorman SM|Hauser RM|Carr D,3
wls_zotero_AWQILPIT,AWQILPIT,journalArticle,Do Nice Guys and Gals Really Finish Last? The Joint Effects of Sex and Agreeableness on Income,2011,NA,NA,Timothy A. Judge|Beth A. Livingston|Charlice Hurst,3
wls_zotero_W4YA7JV3,W4YA7JV3,journalArticle,Do Job Characteristics Mediate the Relationship Between SES and Health?: Evidence from Sibling Models,2007,NA,NA,Jennie E. Brand|John R. Warren|Pascale Carayon|Peter Hoonakker,4
wls_zotero_EGTV54V6,EGTV54V6,journalArticle,Dissecting the impact of dietary fiber type on atherosclerosis in mice colonized with different gut microbial communities,2023,10.1038/s41522-023-00402-7,NA,Hutchison ER|Kasahara K|Zhang Q|Vivas EI|Cross TL|Rey FE,6
wls_zotero_JG7FL6QJ,JG7FL6QJ,journalArticle,Disaggregating a Social-Psychological Model of Educational Attainment,1972,NA,NA,Hauser RM,1
wls_zotero_EK4J9TT9,EK4J9TT9,journalArticle,Do Parental Networks Pay Off? Linking Children's Labor‐Market Outcomes to Their Parents' Friends,2017,10.1111/sjoe.12227,NA,Plug E|Klaauw B|Ziegler L,3
wls_zotero_2B5A5MLM,2B5A5MLM,bookSection,Divorce and Widowhood in Later Life,2011,NA,NA,Deborah Carr|Tetyana Pudrovska,2
wls_zotero_ZM94U932,ZM94U932,journalArticle,Direct and indirect effects in a logit model,2010,NA,NA,Buis ML,1
wls_zotero_WV49K4V9,WV49K4V9,thesis,Determinants of Women's Movement Into and Out of Male-Dominated Occupations,1996,NA,NA,Sheridan JT,1
wls_zotero_BGFUCKS7,BGFUCKS7,journalArticle,Depressive Symptoms and Reduced Preventive Care Use in Older Adults The Mediating Role of Perceived Access,2012,10.1097/MLR.0b013e31821a933f,NA,Thorpe JM|Thorpe CT|Kennelty KA|Chewning BA,4
wls_zotero_L2K92JVQ,L2K92JVQ,bookSection,Death and Dying,2011,NA,NA,Deborah Carr,1
wls_zotero_HZGFD86H,HZGFD86H,journalArticle,Differences in Long-term Employment and Health Outcomes Between Those with and Without Cancer,2011,10.1177/1071181311551237,NA,Faatin M|Wiegmann D|Tevaarwerk A|Sesto M,4
wls_zotero_ST98HIL8,ST98HIL8,thesis,Determinants of Parents' Aspirations and Expectations for Their Children's Educational and Occupational Attainments,1982,NA,NA,Janssen SLG,1
wls_zotero_V7FQNDXB,V7FQNDXB,journalArticle,Depressive Symptoms and Electronic Messaging with Health Care Providers,2016,10.1177/2156869316646165,NA,Campos-Castillo C|Bartholomay DJ|Callahan EF|Anthony DL,4
wls_zotero_KSZAYQNE,KSZAYQNE,journalArticle,"Death in Vietnam: Class, Poverty, and the Risks of War",1973,NA,NA,Zeitlin M|Lutterman KG|Russell JW,3
wls_zotero_F7W7QNT2,F7W7QNT2,journalArticle,Curvilinear association of CGG repeats and age at menopause in women with FMR1 premutation expansions,2014,10.1002/ajmg.b.32277,NA,Mailick MR|Hong J|Greenberg J|Smith L|Sherman S,5
wls_zotero_ECAKYPBC,ECAKYPBC,journalArticle,Crossing the “Cookie Theft” Corpus Chasm: Applying What BERT Learns From Outside Data to the ADReSS Challenge Dementia Detection Task,2021,10.3389/fcomp.2021.642517,NA,Guo Y|Li C|Roan C|Pakhomov S|Cohen T,5
wls_zotero_ZBVKYUWV,ZBVKYUWV,journalArticle,Cross-sectional study examining whether the extent of first-contact access to primary care differentially benefits those with certain personalities to receive preventive services,2016,10.1136/bmjopen-2015-009738,NA,Pandhi N|Schumacher JR|Thorpe CT|Smith MA,4
wls_zotero_F95CE5JI,F95CE5JI,journalArticle,Daily stress and cortisol patterns in parents of adult children with a serious mental illness,2012,10.1037/a0025325,NA,Barker ET|Greenberg JS|Seltzer MM|Almeida DM,4
wls_zotero_S2PABYBW,S2PABYBW,thesis,"Cumulative socioeconomic disadvantage, life course stressful events, and smoking cessation",2001,NA,NA,Palmersheim KA,1
wls_zotero_DALMT6WR,DALMT6WR,journalArticle,Crossover Effects of Education on Health within Married Couples,2022,10.1177/00221465211063879,NA,Halpern-Manners A|Hernandez EM|Wilbur TG,3
wls_zotero_BQ2CBY69,BQ2CBY69,journalArticle,Cross-sectional and prospective association between personality traits and IADL/ADL limitations,2021,10.1037/pag0000502,NA,Canada B|Stephan Y|Fundenberger H|Sutin AR|Terracciano A,5
wls_zotero_6YSDTMA2,6YSDTMA2,journalArticle,"Cross-country variation in additive effects of socio-economics, health behaviors, and comorbidities on subjective health of patients with diabetes",2014,10.1186/2251-6581-13-36,NA,Assari S,1
wls_zotero_5BIGS9Z8,5BIGS9Z8,journalArticle,Corporate Structure and Job-Satisfaction - a Focus on Employer Characteristics,1984,NA,NA,Hodson R,1
wls_zotero_JSK6X2LE,JSK6X2LE,journalArticle,Coping and psychological health of aging parents of adult children with developmental disabilities,2014,10.1352/1944-7558-119.2.186,NA,Piazza VE|Floyd FJ|Mailick MR|Greenberg JS,4
wls_zotero_IDGZH3LB,IDGZH3LB,thesis,Conscientiousness and preparedness for retirement and end of life,2018,NA,NA,Nickel LB,1
wls_zotero_Q5XD9SED,Q5XD9SED,journalArticle,Confidant Availability (In)Stability and Emotional Well-Being in Older Men and Women,2017,10.1093/geront/gnw108,NA,Bookwala J,1
wls_zotero_ID9QXW9M,ID9QXW9M,journalArticle,Control Function Approach for Partly Ordered Endogenous Treatments: Military Rank Premium in Wage,2017,10.1111/obes.12199,NA,Ju YM|Lee MJ,2
wls_zotero_8JESLEYA,8JESLEYA,journalArticle,Contingencies of Marriage to High-Status Men,1968,Doi 10.2307/2575388,NA,Pavalko RM|Nager N,2
wls_zotero_M8TX9P2M,M8TX9P2M,journalArticle,Contextual Analysis Revisited,1974,Doi 10.1177/004912417400200305,NA,Hauser RM,1
wls_zotero_VITHIN66,VITHIN66,journalArticle,Considering strategies for SNP selection in genetic and polygenic risk scores,2022,10.3389/fgene.2022.900595,NA,St. -Pierre J|Zhang X|Lu T|Jiang L|Loffree X|Wang L|Bhatnagar S|Greenwood CMT|and CANSSI team on ImprovingRobust High-Dimensional Causal Inference|Prediction Modelling§,10
wls_zotero_82DWB6ZK,82DWB6ZK,thesis,Complimenting the Respondent: How Interviewers Handle Performances on Cognitive Tasks on the Survey,2004,NA,NA,Gathman C,1
wls_zotero_N982MAHH,N982MAHH,journalArticle,Comparative Social-Mobility Revisited - Models of Convergence and Divergence in 16 Countries,1984,Doi 10.2307/2095555,NA,Grusky DB|Hauser RM,2
wls_zotero_ABQKR7TM,ABQKR7TM,journalArticle,"Companies, Industries, and the Measurement of Economic Segmentation",1984,Doi 10.2307/2095278,NA,Hodson R,1
wls_zotero_HDMCLANN,HDMCLANN,journalArticle,Community of Residence and Occupational Choice,1965,10.1086/223931,NA,Sewell WH|Orenstein AM,2
wls_zotero_5YFMBJXD,5YFMBJXD,journalArticle,Community of Residence and College Plans,1964,Doi 10.2307/2094638,NA,Sewell WH,1
wls_zotero_KUMX5V9T,KUMX5V9T,thesis,"Community of Origin, Migration, and Occupational Achievement: A Study of Wisconsin Students",1970,NA,NA,Orenstein AM,1
wls_zotero_JR4EJXV4,JR4EJXV4,thesis,Community and School Environments and College Plans of Public High School Seniors,1964,NA,NA,Armer JM,1
wls_zotero_DAE3KZNU,DAE3KZNU,journalArticle,College Selectivity and Later-Life Memory Function: Evidence From the Wisconsin Longitudinal Study,2021,10.1177/0164027520927137,NA,Garcia S|Moorman SM,2
wls_zotero_38F5N369,38F5N369,report,College Scholarships in Wisconsin,1959,NA,NA,State Scholarship Committee,1
wls_zotero_TMGYGJFU,TMGYGJFU,journalArticle,Community participation and the emergence of late-life depressive symptoms: differences between women and men,2008,10.1089/jwh.2007.0752,NA,Ahern MM|Hendryx M,2
wls_zotero_KZIIMTZY,KZIIMTZY,thesis,Community of Residence and Occupational Aspiration,1964,NA,NA,Orenstein AM,1
wls_zotero_NC2I5WTV,NC2I5WTV,thesis,College Effects on Educational and Socioeconomic Achievements,1972,NA,NA,Alwin DF,1
wls_zotero_MFGDL3ZW,MFGDL3ZW,journalArticle,College Effects on Educational and Occupational Attainments,1974,Doi 10.2307/2094233,NA,Alwin DF,1
