paper_id,publication_id,doi,fetch_date,fetch_status,source
edshare_doi_10_1177_019027250406700104,publication-62WXAC2M,10.1177/019027250406700104,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_019251396017001006,publication-SXH7HCZK,10.1177/019251396017001006,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_019251399020003003,publication-RXXW9TGG,10.1177/019251399020003003,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_0730888484011002001,publication-FE4X97NZ,10.1177/0730888484011002001,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_0730888485012003004,publication-DH5A8RLB,10.1177/0730888485012003004,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_0891243204263988,publication-NE3UG474,10.1177/0891243204263988,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_089124397011003006,publication-A3EGFHU5,10.1177/089124397011003006,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_152397210200200406,publication-X224MSM3,10.1177/152397210200200406,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1177_152397210500500105,publication-ASHV2Z5W,10.1177/152397210500500105,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1207_s15327671espr0202_5,publication-3PHSZQGA,10.1207/s15327671espr0202_5,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1257_jep_23_4_95,publication-YA6GTKVG,10.1257/jep.23.4.95,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1353_aad_2012_0863,publication-JC9MUZD9,10.1353/aad.2012.0863,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1353_rhe_1977_0008,publication-FG2NQLDV,10.1353/rhe.1977.0008,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1353_rhe_1992_0016,publication-X662NPRU,10.1353/rhe.1992.0016,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1353_rhe_1992_0022,publication-66LGQQPU,10.1353/rhe.1992.0022,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1353_rhe_1995_0011,publication-HG3Z6BKW,10.1353/rhe.1995.0011,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1525_sop_2003_46_2_257,publication-49URFLJX,10.1525/sop.2003.46.2.257,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1525_sop_2012_56_1_49,publication-6MRV7R4G,10.1525/sop.2012.56.1.49,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_1615_jwomenminorscieneng_v1_i4_40,publication-AR24TBR9,10.1615/jwomenminorscieneng.v1.i4.40,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_17763_haer_55_2_b3q411p04222l175,publication-MC46QWIH,10.17763/haer.55.2.b3q411p04222l175,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_17763_haer_61_3_k764030285230560,publication-ZGJD95E5,10.17763/haer.61.3.k764030285230560,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2202_1935_1682_1830,publication-YGYPIK7Y,10.2202/1935-1682.1830,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1061239,publication-FI3H4MJG,10.2307/1061239,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1163031,publication-VM8YJAA8,10.2307/1163031,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1165105,publication-95RBHFSK,10.2307/1165105,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1174830,publication-S553FSQT,10.2307/1174830,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1243938,publication-VWWIENDN,10.2307/1243938,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1317900,publication-3R4NFSC8,10.2307/1317900,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1389065,publication-7WZSUP4B,10.2307/1389065,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1392376,publication-9PMRMS39,10.2307/1392376,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_146029,publication-IFW2MWJG,10.2307/146029,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_146156,publication-F5SBS3CI,10.2307/146156,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_146159,publication-W93SZVSK,10.2307/146159,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_146198,publication-8UAJPVEC,10.2307/146198,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_146208,publication-SDA4L46Y,10.2307/146208,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_146234,publication-2PD8EHLI,10.2307/146234,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_146264,publication-496R2J9W,10.2307/146264,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_146328,publication-Z5KLXBUX,10.2307/146328,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_146425,publication-7Z56GKX2,10.2307/146425,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_146427,publication-ASLXGGX2,10.2307/146427,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1602359,publication-6GSLNMYU,10.2307/1602359,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1937898,publication-J5UQJLMQ,10.2307/1937898,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1973085,publication-4L8VAE5M,10.2307/1973085,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1981887,publication-C9NGUSBL,10.2307/1981887,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1982145,publication-9CJRQXWC,10.2307/1982145,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_1982159,publication-BV5GAHA7,10.2307/1982159,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2061419,publication-QWS8M4FI,10.2307/2061419,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2095300,publication-U58H5MY9,10.2307/2095300,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2095779,publication-7A9WSDFJ,10.2307/2095779,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2096125,publication-8E6GV3V5,10.2307/2096125,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2096405,publication-2EATKMBL,10.2307/2096405,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2109950,publication-CUKNY5WX,10.2307/2109950,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112252,publication-CMGH52MN,10.2307/2112252,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112271,publication-F6XFEVTU,10.2307/2112271,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112419,publication-Z8CX5F2A,10.2307/2112419,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112490,publication-EJK6H7VN,10.2307/2112490,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112508,publication-8AVHTU7F,10.2307/2112508,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112547,publication-KZ4T4RNE,10.2307/2112547,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112625,publication-GBMUREW4,10.2307/2112625,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112685,publication-LYV6ZWPZ,10.2307/2112685,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112717,publication-GJRYKMED,10.2307/2112717,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112722,publication-L3HJ7FT9,10.2307/2112722,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112734,publication-UTDA2MEG,10.2307/2112734,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112764,publication-7J9CNJN2,10.2307/2112764,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112789,publication-ZF23BB7L,10.2307/2112789,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112844,publication-BWEZMYWJ,10.2307/2112844,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112849,publication-PBSYDN69,10.2307/2112849,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112850,publication-HR3LKTIU,10.2307/2112850,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2112857,publication-RQCZ37PP,10.2307/2112857,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2118494,publication-3E4RWDKX,10.2307/2118494,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2295595,publication-42MYSSQN,10.2307/2295595,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2522238,publication-95SKWETN,10.2307/2522238,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2524779,publication-B5Z5YYJY,10.2307/2524779,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2525263,publication-UP3WBUJF,10.2307/2525263,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2577941,publication-Q8AQ4MAL,10.2307/2577941,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2580411,publication-H82IC6VI,10.2307/2580411,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2649134,publication-34P5CDGH,10.2307/2649134,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2668196,publication-HQF88AL3,10.2307/2668196,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2673167,publication-2PMZ4MG9,10.2307/2673167,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2673209,publication-C5ZXNCCQ,10.2307/2673209,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2673228,publication-9DJG3BST,10.2307/2673228,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2673245,publication-G2PHVK69,10.2307/2673245,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_270934,publication-WH46G2U3,10.2307/270934,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2943857,publication-XP385BNM,10.2307/2943857,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2967164,publication-DGRUH2ZT,10.2307/2967164,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_2967212,publication-7WB97D6H,10.2307/2967212,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_3005967,publication-UIY7JFQ4,10.2307/3005967,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_3069608,publication-JAMHX6IH,10.2307/3069608,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_3090252,publication-T9CWJRKX,10.2307/3090252,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_3090265,publication-4TL9L3ZY,10.2307/3090265,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_3096977,publication-9VY294MU,10.2307/3096977,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_352749,publication-76CVZ789,10.2307/352749,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_352934,publication-R4LELNQI,10.2307/352934,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_353476,publication-TVMM2J9D,10.2307/353476,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_3700892,publication-KV3MQ47I,10.2307/3700892,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_3711948,publication-KWPVXK49,10.2307/3711948,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_749055,publication-HWP8LI46,10.2307/749055,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_2307_800604,publication-CWT263S6,10.2307/800604,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_00028312018002133,publication-XQV8LLJM,10.3102/00028312018002133,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_00028312022004501,publication-CA62PJ6H,10.3102/00028312022004501,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_00028312028002445,publication-L8DNZBYJ,10.3102/00028312028002445,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_0002831210365009,publication-UZLM569E,10.3102/0002831210365009,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_0013189x006001015,publication-7B2Y448C,10.3102/0013189x006001015,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_0013189x010007018,publication-PFEWDG3N,10.3102/0013189x010007018,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_0013189x016004005,publication-5H4HIN2H,10.3102/0013189x016004005,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_01623737004001057,publication-EEB676BI,10.3102/01623737004001057,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_01623737006001073,publication-CC4D9FS9,10.3102/01623737006001073,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_01623737010002171,publication-MD2Y9SSR,10.3102/01623737010002171,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_01623737013003212,publication-6ZMG2KN5,10.3102/01623737013003212,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_01623737014002145,publication-VYYVPGGL,10.3102/01623737014002145,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_01623737015001017,publication-2EWVMJAD,10.3102/01623737015001017,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_01623737016003351,publication-XID6VFTA,10.3102/01623737016003351,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_01623737018002141,publication-IFBV8S5D,10.3102/01623737018002141,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3102_01623737020004299,publication-65CCA5WA,10.3102/01623737020004299,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3316_ielapa_311207293167622,publication-Q8SXBYLZ,10.3316/ielapa.311207293167622,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_doi_10_3368_jhr_43_4_884,publication-EJKYDTEQ,10.3368/jhr.43.4.884,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-24C5SUJM,publication-24C5SUJM,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-2B8PY99T,publication-2B8PY99T,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-2F5B7IG2,publication-2F5B7IG2,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-2MK5JRXQ,publication-2MK5JRXQ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-2Q9II36Y,publication-2Q9II36Y,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-2ZZCNWNN,publication-2ZZCNWNN,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-3ZBRI7ZY,publication-3ZBRI7ZY,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-46IBRFEZ,publication-46IBRFEZ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-4FHLBQHW,publication-4FHLBQHW,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-4TUXMFZZ,publication-4TUXMFZZ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-4YKJNG4C,publication-4YKJNG4C,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-4YW39K5M,publication-4YW39K5M,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-62N5N4U8,publication-62N5N4U8,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-67XHAQWT,publication-67XHAQWT,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-6CER3B7X,publication-6CER3B7X,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-6RD8PZHK,publication-6RD8PZHK,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-6Z2DNERP,publication-6Z2DNERP,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-7P7AIEWQ,publication-7P7AIEWQ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-7QFR5RLA,publication-7QFR5RLA,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-7SBWVUG3,publication-7SBWVUG3,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-8GUYCKQZ,publication-8GUYCKQZ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-8HUPKDP5,publication-8HUPKDP5,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-8S9B2G8V,publication-8S9B2G8V,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-99SBPPN4,publication-99SBPPN4,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-9GQ6QTVZ,publication-9GQ6QTVZ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-9RKGBQZC,publication-9RKGBQZC,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-9YRUSWT8,publication-9YRUSWT8,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-AJ4AGIQU,publication-AJ4AGIQU,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-AJ9FCZXP,publication-AJ9FCZXP,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-AS4UEZYT,publication-AS4UEZYT,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-AUURMSQY,publication-AUURMSQY,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-AVYEBQPW,publication-AVYEBQPW,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-AXH46K6Y,publication-AXH46K6Y,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-AYSPBQUI,publication-AYSPBQUI,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-BCKM77C9,publication-BCKM77C9,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-BVEKZLCY,publication-BVEKZLCY,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-BXBK9Y6R,publication-BXBK9Y6R,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-C3EDRQWM,publication-C3EDRQWM,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-D8NM59PN,publication-D8NM59PN,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-DVZJX9IP,publication-DVZJX9IP,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-E5X7H3LB,publication-E5X7H3LB,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-EB84UCKH,publication-EB84UCKH,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-EBDYAKEG,publication-EBDYAKEG,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-EBEJ8NU7,publication-EBEJ8NU7,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-EQMVKLVK,publication-EQMVKLVK,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-EQU7VR7J,publication-EQU7VR7J,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-ESUNXMZX,publication-ESUNXMZX,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-FMKEIIC4,publication-FMKEIIC4,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-FRYXSN8S,publication-FRYXSN8S,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-G3HU8D5J,publication-G3HU8D5J,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-G63Y3UNU,publication-G63Y3UNU,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-GZ4AAXKQ,publication-GZ4AAXKQ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-H2R66SM7,publication-H2R66SM7,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-H4UVSKSN,publication-H4UVSKSN,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-HKTM2J4W,publication-HKTM2J4W,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-HWN93B32,publication-HWN93B32,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-HZ96IPPA,publication-HZ96IPPA,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-IWM3KZ2S,publication-IWM3KZ2S,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-J2TV774M,publication-J2TV774M,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-J5JIWZ9J,publication-J5JIWZ9J,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-JDILMFWW,publication-JDILMFWW,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-JEZQ8V8M,publication-JEZQ8V8M,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-JEZSJZ5N,publication-JEZSJZ5N,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-JLI4CUFR,publication-JLI4CUFR,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-JSAKN77G,publication-JSAKN77G,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-JTHI45RF,publication-JTHI45RF,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-JTVD746R,publication-JTVD746R,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-K4FG6RMN,publication-K4FG6RMN,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-K877Y3KY,publication-K877Y3KY,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-K9BPG875,publication-K9BPG875,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-KA5D83Y2,publication-KA5D83Y2,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-KFGZXDA5,publication-KFGZXDA5,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-KNCMGASZ,publication-KNCMGASZ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-KQRSC5T3,publication-KQRSC5T3,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-KSH976YT,publication-KSH976YT,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-KY2E4B8I,publication-KY2E4B8I,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-KZQEJ5TN,publication-KZQEJ5TN,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-L5IDDJFU,publication-L5IDDJFU,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-L8EZQGU9,publication-L8EZQGU9,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-LZ4NYMAD,publication-LZ4NYMAD,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-M9X6PKN4,publication-M9X6PKN4,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-MAMBUTHZ,publication-MAMBUTHZ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-MFWKL8NC,publication-MFWKL8NC,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-MKWKXFZ2,publication-MKWKXFZ2,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-MMFKEFU4,publication-MMFKEFU4,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-N8XR532H,publication-N8XR532H,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-NDJASPYQ,publication-NDJASPYQ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-NN34VAJM,publication-NN34VAJM,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-P23PEF44,publication-P23PEF44,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-PDIRZ4SQ,publication-PDIRZ4SQ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-PXPUPJJP,publication-PXPUPJJP,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-Q32IDTGY,publication-Q32IDTGY,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-QMDDRXY4,publication-QMDDRXY4,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-QS829QHN,publication-QS829QHN,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-QXPZJJ4F,publication-QXPZJJ4F,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-QYNTVD2E,publication-QYNTVD2E,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-R9NREN2R,publication-R9NREN2R,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-RGDMMJBV,publication-RGDMMJBV,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-RGLYN7FN,publication-RGLYN7FN,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-RGSMQXT9,publication-RGSMQXT9,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-RJVDJDQT,publication-RJVDJDQT,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-RMW8JF9A,publication-RMW8JF9A,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-RPBZR7VP,publication-RPBZR7VP,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-RZZNV96S,publication-RZZNV96S,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-S5NWNAK8,publication-S5NWNAK8,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-T49KR67Z,publication-T49KR67Z,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-TWT7QPGS,publication-TWT7QPGS,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-TXMCDN2F,publication-TXMCDN2F,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-U398GFSK,publication-U398GFSK,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-UQAYMVLJ,publication-UQAYMVLJ,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
edshare_publication-UX7KUIX4,publication-UX7KUIX4,NA,2026-06-25T12:41:37Z,success,edshare_bibliography
